brand_name,generic_name,drug_type,manufacturer,total_spending_2023,total_claims_2023,total_beneficiaries_2023,avg_spending_per_claim_2023,avg_spending_per_unit_2023,cost_per_beneficiary_2023,claims_per_beneficiary_2023
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Glenmark Pharma,95642483.64,4819825,1877598.0,19.843559391,0.2493145552,50.93874388447367,2.5670164753051505
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,"Emc Pharma, LLC",8865.28,1036,816.0,8.5572200772,0.1382380883,10.864313725490197,1.2696078431372548
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Camber Pharmace,72278893.56,2913234,1185817.0,24.810534808,0.3194080946,60.95282287233191,2.456731519281643
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Biocon Pharma I,115661850.08,4371540,1722923.0,26.457918738,0.3415105703,67.13117770207954,2.5372811205143817
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Avpak,910.24,47,38.0,19.366808511,1.0112220754,23.953684210526315,1.236842105263158
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Aurobindo Pharm,71953545.37,2811921,1047583.0,25.588750669,0.3187752829,68.685293069857,2.6841987699304015
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Ascend Laborato,10765058.16,416729,174652.0,25.832275076,0.3954416553,61.63718800815336,2.3860534090648833
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,Accord Healthca,4893099.79,229769,131616.0,21.295735238,0.3743848538,37.17708933564308,1.7457527960126429
ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,Generic,AHP,4531.13,165,129.0,27.461393939,1.1182467387,35.12503875968992,1.2790697674418605
ROSUVASTATIN-EZETIMIBE,EZETIMIBE/ROSUVASTATIN CALCIUM,Brand,Overall,2962.75,24,23.0,123.44791667,2.3241987179,128.81521739130434,1.0434782608695652
ROSUVASTATIN-EZETIMIBE,EZETIMIBE/ROSUVASTATIN CALCIUM,Brand,Scov3 LLC,2962.75,24,23.0,123.44791667,2.3241987179,128.81521739130434,1.0434782608695652
ROWASA,MESALAMINE W/CLEANSING WIPES,Brand,Overall,69155.45,25,13.0,2766.218,743.60698925,5319.65,1.9230769230769231
ROWASA,MESALAMINE W/CLEANSING WIPES,Brand,Meda/Mylan Spec,69155.45,25,13.0,2766.218,743.60698925,5319.65,1.9230769230769231
ROWEEPRA,LEVETIRACETAM,Brand,Overall,1048.9,35,11.0,29.968571429,0.2441573557,95.35454545454546,3.1818181818181817
ROWEEPRA,LEVETIRACETAM,Brand,Owp Pharmaceuti,1048.9,35,11.0,29.968571429,0.2441573557,95.35454545454546,3.1818181818181817
ROXICODONE,OXYCODONE HCL,Brand,Overall,1952761.47,1713,237.0,1139.9658319,8.6106296317,8239.49987341772,7.227848101265823
ROXICODONE,OXYCODONE HCL,Brand,Mallinckrodt Br,1952761.47,1713,237.0,1139.9658319,8.6106296317,8239.49987341772,7.227848101265823
ROXYBOND,OXYCODONE HCL,Brand,Overall,771388.19,485,205.0,1590.4911134,16.297905601,3762.869219512195,2.3658536585365852
ROXYBOND,OXYCODONE HCL,Brand,Protega Pharmac,771388.19,485,205.0,1590.4911134,16.297905601,3762.869219512195,2.3658536585365852
ROZEREM,RAMELTEON,Brand,Overall,1012351.12,2213,591.0,457.45644826,12.287902313,1712.946057529611,3.744500846023689
ROZEREM,RAMELTEON,Brand,Takeda Pharmace,1012351.12,2213,591.0,457.45644826,12.287902313,1712.946057529611,3.744500846023689
ROZLYTREK,ENTRECTINIB,Brand,Overall,15596859.47,951,205.0,16400.483144,227.66830622,76082.24131707317,4.639024390243902
ROZLYTREK,ENTRECTINIB,Brand,"Genentech, Inc.",15596859.47,951,205.0,16400.483144,227.66830622,76082.24131707317,4.639024390243902
RUBRACA,RUCAPARIB CAMSYLATE,Brand,Overall,43036981.72,3079,556.0,13977.58419,149.21179185,77404.64338129497,5.537769784172662
RUBRACA,RUCAPARIB CAMSYLATE,Brand,Clovis/Pharmaan,43036981.72,3079,556.0,13977.58419,149.21179185,77404.64338129497,5.537769784172662
RUCONEST,"C1 ESTERASE INHIBITOR, RECOMB",Brand,Overall,49404559.01,494,106.0,100009.22877,7659.6215519,466080.74537735846,4.660377358490566
RUCONEST,"C1 ESTERASE INHIBITOR, RECOMB",Brand,Pharming Health,49404559.01,494,106.0,100009.22877,7659.6215519,466080.74537735846,4.660377358490566
RUFINAMIDE,RUFINAMIDE,Generic,Overall,39245407.03,23294,2232.0,1684.7860835,7.9118291813,17583.06766577061,10.436379928315413
RUFINAMIDE,RUFINAMIDE,Generic,West-Ward/Hikma,13962646.41,8742,1240.0,1597.1913075,8.5357690085,11260.198717741936,7.05
RUFINAMIDE,RUFINAMIDE,Generic,Mylan,1852454.02,1509,283.0,1227.6037243,7.980714056,6545.773922261485,5.332155477031802
RUFINAMIDE,RUFINAMIDE,Generic,Lupin Pharmaceu,4078506.89,2577,478.0,1582.6569228,8.2300523122,8532.44119246862,5.391213389121339
RUFINAMIDE,RUFINAMIDE,Generic,Glenmark Pharma,5696690.35,3831,684.0,1486.9982642,9.2311337373,8328.49466374269,5.600877192982456
RUFINAMIDE,RUFINAMIDE,Generic,Camber Pharmace,4477019.43,3437,757.0,1302.5951207,8.0590270805,5914.160409511228,4.540290620871863
RUFINAMIDE,RUFINAMIDE,Generic,Bionpharma Inc.,2994762.45,980,129.0,3055.880051,2.4781356053,23215.212790697675,7.596899224806202
RUFINAMIDE,RUFINAMIDE,Generic,Aurobindo Pharm,1921134.26,951,458.0,2020.1201472,7.9789804828,4194.616288209607,2.076419213973799
RUFINAMIDE,RUFINAMIDE,Generic,Ascend Laborato,4262193.22,1267,175.0,3364.00412,2.6415005547,24355.389828571428,7.24
RUKOBIA,FOSTEMSAVIR TROMETHAMINE,Brand,Overall,91208742.28,9968,1227.0,9150.1547231,149.93719069,74334.75328443358,8.123879380603096
RUKOBIA,FOSTEMSAVIR TROMETHAMINE,Brand,Viiv Healthcare,91208742.28,9968,1227.0,9150.1547231,149.93719069,74334.75328443358,8.123879380603096
RUXIENCE,RITUXIMAB-PVVR,Brand,Overall,16542687.91,2204,791.0,7505.756765,74.733372652,20913.63831858407,2.786346396965866
RUXIENCE,RITUXIMAB-PVVR,Brand,Pfizer US Pharm,16542687.91,2204,791.0,7505.756765,74.733372652,20913.63831858407,2.786346396965866
RYALTRIS,OLOPATADINE HCL/MOMETASONE,Brand,Overall,1046224.53,3469,1894.0,301.59254252,8.8278560339,552.3888753959874,1.8315733896515312
RYALTRIS,OLOPATADINE HCL/MOMETASONE,Brand,Hikma Specialty,1046224.53,3469,1894.0,301.59254252,8.8278560339,552.3888753959874,1.8315733896515312
RYBELSUS,SEMAGLUTIDE,Brand,Overall,1665906943.3,1075026,285693.0,1549.6433978,32.413538758,5831.108719149576,3.7628713339143767
RYBELSUS,SEMAGLUTIDE,Brand,Novo Nordisk,1665906943.3,1075026,285693.0,1549.6433978,32.413538758,5831.108719149576,3.7628713339143767
RYBREVANT,AMIVANTAMAB-VMJW,Brand,Overall,1309711.81,62,11.0,21124.384032,514.01562402,119064.71,5.636363636363637
RYBREVANT,AMIVANTAMAB-VMJW,Brand,Janssen Biotech,1309711.81,62,11.0,21124.384032,514.01562402,119064.71,5.636363636363637
RYCLORA,DEXCHLORPHENIRAMINE MALEATE,Brand,Overall,46558.61,73,27.0,637.78917808,2.8921984097,1724.3929629629629,2.7037037037037037
RYCLORA,DEXCHLORPHENIRAMINE MALEATE,Brand,Carwin Associat,46558.61,73,27.0,637.78917808,2.8921984097,1724.3929629629629,2.7037037037037037
RYDAPT,MIDOSTAURIN,Brand,Overall,30688892.15,1405,347.0,21842.627865,202.37725795,88440.6113832853,4.0489913544668585
RYDAPT,MIDOSTAURIN,Brand,Novartis,30688892.15,1405,347.0,21842.627865,202.37725795,88440.6113832853,4.0489913544668585
RYSTIGGO,ROZANOLIXIZUMAB-NOLI,Brand,Overall,5879200.39,186,62.0,31608.604247,3091.062245,94825.81274193547,3.0
RYSTIGGO,ROZANOLIXIZUMAB-NOLI,Brand,UCB Pharma,5879200.39,186,62.0,31608.604247,3091.062245,94825.81274193547,3.0
RYTARY,CARBIDOPA/LEVODOPA,Brand,Overall,266869488.2,209452,32157.0,1274.1319644,4.4863447885,8298.954759461392,6.513418540286718
RYTARY,CARBIDOPA/LEVODOPA,Brand,Amneal Pharmace,266869488.2,209452,32157.0,1274.1319644,4.4863447885,8298.954759461392,6.513418540286718
RYVENT,CARBINOXAMINE MALEATE,Brand,Overall,425031.47,783,257.0,542.82435504,6.6749084427,1653.8189494163423,3.046692607003891
RYVENT,CARBINOXAMINE MALEATE,Brand,Carwin Associat,425031.47,783,257.0,542.82435504,6.6749084427,1653.8189494163423,3.046692607003891
SABRIL,VIGABATRIN,Brand,Overall,18489553.86,438,59.0,42213.593288,218.3447858,313382.2688135593,7.423728813559322
SABRIL,VIGABATRIN,Brand,Lundbeck Inc.,18489553.86,438,59.0,42213.593288,218.3447858,313382.2688135593,7.423728813559322
SAFETY PEN NEEDLE,"PEN NEEDLE, DIABETIC, SAFETY",Brand,Overall,51179.89,777,371.0,65.868584299,0.5364024143,137.9511859838275,2.0943396226415096
SAFETY PEN NEEDLE,"PEN NEEDLE, DIABETIC, SAFETY",Brand,Slv Pharmaceuti,49532.32,502,191.0,98.669960159,0.7961897439,259.3315183246073,2.6282722513089007
SAFETY PEN NEEDLE,"PEN NEEDLE, DIABETIC, SAFETY",Brand,Perrigo Diabete,1647.57,275,181.0,5.9911636364,0.0621724528,9.102596685082872,1.5193370165745856
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",Brand,Overall,217007.76,5439,2400.0,39.89846663,0.505505056,90.4199,2.26625
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",Brand,Bd Diabetes/Emb,217007.76,5439,2400.0,39.89846663,0.505505056,90.4199,2.26625
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SAFE,1ML",Brand,Overall,253280.63,4750,2108.0,53.322237895,0.5467485147,120.15210151802657,2.2533206831119545
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SAFE,1ML",Brand,Bd Diabetes/Emb,126025.83,2066,774.0,60.999917715,0.5511301538,162.82406976744187,2.669250645994832
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SAFE,1ML",Brand,Bd Diabetes,127254.8,2684,1338.0,47.412369598,0.5433757627,95.10822122571001,2.005979073243647
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SF 0.5ML",Brand,Overall,341048.71,4356,1877.0,78.29401056,0.5351204836,181.69883324453917,2.3207245604688334
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SF 0.5ML",Brand,Bd Diabetes/Emb,186474.22,2609,1092.0,71.473445765,0.5292743168,170.76393772893772,2.389194139194139
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SF 0.5ML",Brand,Bd Diabetes,154574.49,1747,789.0,88.479959931,0.5438512501,195.9119011406844,2.214195183776933
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SF,0.3ML",Brand,Overall,177881.06,2571,1206.0,69.187499028,0.5422784479,147.49673300165838,2.1318407960199006
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE,NEEDLE,INSULN,SF,0.3ML",Brand,Bd Diabetes/Emb,177881.06,2571,1206.0,69.187499028,0.5422784479,147.49673300165838,2.1318407960199006
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML",Brand,Overall,162561.01,3192,1099.0,50.927634712,0.5016494524,147.91720655141037,2.9044585987261144
SAFETYGLIDE INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML",Brand,Bd Diabetes/Emb,162561.01,3192,1099.0,50.927634712,0.5016494524,147.91720655141037,2.9044585987261144
SAFETYGLIDE SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",Brand,Overall,3848.29,372,197.0,10.344865591,0.5599956345,19.53446700507614,1.8883248730964468
SAFETYGLIDE SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",Brand,Becton Dickinso,3848.29,372,197.0,10.344865591,0.5599956345,19.53446700507614,1.8883248730964468
SAFYRAL,DROSPIR/ETH ESTRA/LEVOMEFOL CA,Brand,Overall,7554.53,19,,397.60684211,7.7087040816,,
SAFYRAL,DROSPIR/ETH ESTRA/LEVOMEFOL CA,Brand,"Bayer,Pharm Div",7554.53,19,,397.60684211,7.7087040816,,
SAIZEN,SOMATROPIN,Brand,Overall,121589.97,35,,3473.9991429,1102.9494547,,
SAIZEN,SOMATROPIN,Brand,"Emd Serono, Inc",121589.97,35,,3473.9991429,1102.9494547,,
SAIZEN-SAIZENPREP,SOMATROPIN,Brand,Overall,35335.85,16,,2208.490625,1261.9946429,,
SAIZEN-SAIZENPREP,SOMATROPIN,Brand,"Emd Serono, Inc",35335.85,16,,2208.490625,1261.9946429,,
SAJAZIR,ICATIBANT ACETATE,Brand,Overall,2908596.27,148,43.0,19652.6775,1889.9261014,67641.77372093023,3.441860465116279
SAJAZIR,ICATIBANT ACETATE,Brand,Cycle Pharmaceu,2908596.27,148,43.0,19652.6775,1889.9261014,67641.77372093023,3.441860465116279
SALAGEN,PILOCARPINE HCL,Brand,Overall,42839.98,163,36.0,262.82196319,1.7891863698,1189.9994444444446,4.527777777777778
SALAGEN,PILOCARPINE HCL,Brand,Concordia Pharm,42839.98,163,36.0,262.82196319,1.7891863698,1189.9994444444446,4.527777777777778
SALICYLIC ACID,SALICYLIC ACID,Generic,Overall,205255.69,192,150.0,1069.0400521,26.071213459,1368.3712666666668,1.28
SALICYLIC ACID,SALICYLIC ACID,Generic,Trifluent Pharm,161807.5,42,37.0,3852.5595238,25.086434109,4373.175675675676,1.135135135135135
SALICYLIC ACID,SALICYLIC ACID,Generic,Kmm Pharmaceuti,18340.33,65,54.0,282.15892308,26.971073529,339.6357407407408,1.2037037037037037
SALICYLIC ACID,SALICYLIC ACID,Generic,Acella Pharmace,25107.86,85,60.0,295.38658824,25.869682026,418.46433333333334,1.4166666666666667
SALSALATE,SALSALATE,Generic,Overall,643297.51,4778,1538.0,134.63740268,0.9454369737,418.2688621586476,3.1066319895968793
SALSALATE,SALSALATE,Generic,Westminster Pha,64283.76,567,302.0,113.3752381,0.9069567184,212.86013245033112,1.8774834437086092
SALSALATE,SALSALATE,Generic,Eci Pharmaceuti,49581.08,330,182.0,150.24569697,1.0601869406,272.4235164835165,1.8131868131868132
SALSALATE,SALSALATE,Generic,Amneal Pharmace,527462.69,3859,1325.0,136.68377559,0.9411263287,398.08504905660374,2.912452830188679
SALSALATE,SALSALATE,Generic,Acella Pharmace,1969.98,22,,89.544545455,0.9720549192,,
SAMSCA,TOLVAPTAN,Brand,Overall,12363435.24,914,165.0,13526.734398,543.69711467,74929.91054545455,5.539393939393939
SAMSCA,TOLVAPTAN,Brand,Otsuka America,12363435.24,914,165.0,13526.734398,543.69711467,74929.91054545455,5.539393939393939
SANCUSO,GRANISETRON,Brand,Overall,6806991.34,3201,1178.0,2126.5202562,693.67077754,5778.4306791171475,2.7173174872665533
SANCUSO,GRANISETRON,Brand,Kyowa/Cumberlan,6806991.34,3201,1178.0,2126.5202562,693.67077754,5778.4306791171475,2.7173174872665533
SANDIMMUNE*,CYCLOSPORINE,Brand,Overall,973184.06,715,165.0,1361.0965874,10.771943052,5898.085212121213,4.333333333333333
SANDIMMUNE*,CYCLOSPORINE,Brand,Novartis*,973184.06,715,165.0,1361.0965874,10.771943052,5898.085212121213,4.333333333333333
SANDOSTATIN,OCTREOTIDE ACETATE,Brand,Overall,169357.06,94,28.0,1801.6708511,27.615918338,6048.466428571429,3.357142857142857
SANDOSTATIN,OCTREOTIDE ACETATE,Brand,Novartis,169357.06,94,28.0,1801.6708511,27.615918338,6048.466428571429,3.357142857142857
SANDOSTATIN LAR DEPOT,"OCTREOTIDE ACETATE,MI-SPHERES",Brand,Overall,53086149.78,8745,1252.0,6070.4573791,5332.2730083,42401.07809904154,6.98482428115016
SANDOSTATIN LAR DEPOT,"OCTREOTIDE ACETATE,MI-SPHERES",Brand,Novartis,53086149.78,8745,1252.0,6070.4573791,5332.2730083,42401.07809904154,6.98482428115016
SANTYL,COLLAGENASE CLOSTRIDIUM HIST.,Brand,Overall,194978095.57,284280,148983.0,685.86638374,10.177454285,1308.727140479115,1.908137170012686
SANTYL,COLLAGENASE CLOSTRIDIUM HIST.,Brand,Smith&n/United,194978095.57,284280,148983.0,685.86638374,10.177454285,1308.727140479115,1.908137170012686
SAPHNELO,ANIFROLUMAB-FNIA,Brand,Overall,8818020.88,1698,298.0,5193.1807303,2561.8886926,29590.674093959733,5.697986577181208
SAPHNELO,ANIFROLUMAB-FNIA,Brand,Astrazeneca,8818020.88,1698,298.0,5193.1807303,2561.8886926,29590.674093959733,5.697986577181208
SAPHRIS,ASENAPINE MALEATE,Brand,Overall,9012112.75,7740,1135.0,1164.3556525,20.696951862,7940.187444933921,6.819383259911894
SAPHRIS,ASENAPINE MALEATE,Brand,Forest/Allergan,9012112.75,7740,1135.0,1164.3556525,20.696951862,7940.187444933921,6.819383259911894
SAPROPTERIN DIHYDROCHLORIDE,SAPROPTERIN DIHYDROCHLORIDE,Generic,Overall,14682881.16,1667,137.0,8807.9671026,84.621933973,107174.31503649635,12.167883211678832
SAPROPTERIN DIHYDROCHLORIDE,SAPROPTERIN DIHYDROCHLORIDE,Generic,Par Pharm.,12679379.79,1450,137.0,8744.3998552,85.942891455,92550.21744525546,10.583941605839415
SAPROPTERIN DIHYDROCHLORIDE,SAPROPTERIN DIHYDROCHLORIDE,Generic,Camber Pharmace,2003501.37,217,26.0,9232.7252074,75.795259552,77057.74500000001,8.346153846153847
SARCLISA,ISATUXIMAB-IRFC,Brand,Overall,3679042.34,381,56.0,9656.2791076,159.15973501,65697.18464285714,6.803571428571429
SARCLISA,ISATUXIMAB-IRFC,Brand,Sanofi-Aventis,3679042.34,381,56.0,9656.2791076,159.15973501,65697.18464285714,6.803571428571429
SAVAYSA,EDOXABAN TOSYLATE,Brand,Overall,5343976.28,8293,1610.0,644.39603039,13.684152112,3319.2399254658385,5.150931677018634
SAVAYSA,EDOXABAN TOSYLATE,Brand,"Daiichi Sankyo,",5343976.28,8293,1610.0,644.39603039,13.684152112,3319.2399254658385,5.150931677018634
SAVELLA,MILNACIPRAN HCL,Brand,Overall,61126083.31,83544,16373.0,731.66335476,8.11657388,3733.3465650766507,5.102546875954315
SAVELLA,MILNACIPRAN HCL,Brand,Allergan Inc.,61126083.31,83544,16373.0,731.66335476,8.11657388,3733.3465650766507,5.102546875954315
SAXAGLIPTIN HCL,SAXAGLIPTIN HCL,Generic,Overall,4428898.06,8667,5060.0,511.00704511,7.6391246584,875.2762964426877,1.7128458498023715
SAXAGLIPTIN HCL,SAXAGLIPTIN HCL,Generic,Mylan,3096015.17,4734,3060.0,653.99559992,9.1832559963,1011.7696633986928,1.5470588235294118
SAXAGLIPTIN HCL,SAXAGLIPTIN HCL,Generic,Glenmark Pharma,513967.03,1306,889.0,393.54290199,6.5212570468,578.1406411698538,1.469066366704162
SAXAGLIPTIN HCL,SAXAGLIPTIN HCL,Generic,Aurobindo Pharm,818915.86,2627,1642.0,311.73043776,5.4122564998,498.73073081607794,1.599878197320341
SAXAGLIPTIN-METFORMIN ER,SAXAGLIPTIN HCL/METFORMIN HCL,Brand,Overall,1842776.46,2426,1506.0,759.59458368,7.9033655075,1223.6231474103586,1.6108897742363877
SAXAGLIPTIN-METFORMIN ER,SAXAGLIPTIN HCL/METFORMIN HCL,Brand,Mylan,961808.75,1156,737.0,832.01448962,8.3694256096,1305.0322252374492,1.5685210312075983
SAXAGLIPTIN-METFORMIN ER,SAXAGLIPTIN HCL/METFORMIN HCL,Brand,Dr.Reddy'S Lab,880967.71,1270,810.0,693.6753622,7.4791407215,1087.6144567901233,1.5679012345679013
SAXENDA,LIRAGLUTIDE,Brand,Overall,33945.96,26,,1305.6138462,88.4009375,,
SAXENDA,LIRAGLUTIDE,Brand,Novo Nordisk,33945.96,26,,1305.6138462,88.4009375,,
SCEMBLIX,ASCIMINIB HYDROCHLORIDE,Brand,Overall,114488116.94,4397,704.0,26037.779609,350.21972799,162625.16610795454,6.245738636363637
SCEMBLIX,ASCIMINIB HYDROCHLORIDE,Brand,Novartis,114488116.94,4397,704.0,26037.779609,350.21972799,162625.16610795454,6.245738636363637
SCOPOLAMINE,SCOPOLAMINE,Generic,Overall,30046972.62,347912,200055.0,86.363714445,13.046086233,150.19355987103546,1.7390817525180575
SCOPOLAMINE,SCOPOLAMINE,Generic,Teva USA,3670621.02,40271,28527.0,91.147997815,13.955725708,128.67182038069197,1.4116801626529254
SCOPOLAMINE,SCOPOLAMINE,Generic,Padagis,5283802.15,57859,26590.0,91.322044107,13.972466309,198.71388303873638,2.1759684091763822
SCOPOLAMINE,SCOPOLAMINE,Generic,Mylan,4108909.32,47571,30097.0,86.374247336,13.792312924,136.52222214838687,1.5805894275176928
SCOPOLAMINE,SCOPOLAMINE,Generic,Ingenus Pharmac,16983640.13,202211,128154.0,83.989694576,12.424308654,132.52524408133962,1.5778750565725612
SE-NATAL 19,PNV NO.118/IRON FUMARATE/FA,Brand,Overall,20375.18,549,207.0,37.113260474,0.7632868809,98.43082125603866,2.652173913043478
SE-NATAL 19,PNV NO.118/IRON FUMARATE/FA,Brand,Seton Pharmaceu,20375.18,549,207.0,37.113260474,0.7632868809,98.43082125603866,2.652173913043478
SE-NATAL-19,PNV 119/IRON FUM/FOLIC ACID,Brand,Overall,30847.96,764,296.0,40.376910995,0.7328524933,104.21608108108107,2.581081081081081
SE-NATAL-19,PNV 119/IRON FUM/FOLIC ACID,Brand,Seton Pharmaceu,30847.96,764,296.0,40.376910995,0.7328524933,104.21608108108107,2.581081081081081
SEASONIQUE,L-NORGEST/E.ESTRADIOL-E.ESTRAD,Brand,Overall,100345.95,205,77.0,489.49243902,5.3617926797,1303.1941558441558,2.6623376623376624
SEASONIQUE,L-NORGEST/E.ESTRADIOL-E.ESTRAD,Brand,Teva Women's He,100345.95,205,77.0,489.49243902,5.3617926797,1303.1941558441558,2.6623376623376624
SECUADO,ASENAPINE,Brand,Overall,4972991.43,3718,714.0,1337.5447633,47.070558899,6964.973991596638,5.207282913165266
SECUADO,ASENAPINE,Brand,Noven Therapeut,4972991.43,3718,714.0,1337.5447633,47.070558899,6964.973991596638,5.207282913165266
SECURESAFE PEN NEEDLE,"PEN NEEDLE, DIABETIC, SAFETY",Brand,Overall,623656.53,8227,3138.0,75.806069041,0.7717435717,198.7433173996176,2.621733588272785
SECURESAFE PEN NEEDLE,"PEN NEEDLE, DIABETIC, SAFETY",Brand,Dynarex Corp.,623656.53,8227,3138.0,75.806069041,0.7717435717,198.7433173996176,2.621733588272785
SEGLENTIS,TRAMADOL HCL/CELECOXIB,Brand,Overall,664308.04,2599,1330.0,255.60140054,4.8136868497,499.4797293233083,1.9541353383458646
SEGLENTIS,TRAMADOL HCL/CELECOXIB,Brand,Kowa Pharmaceut,664308.04,2599,1330.0,255.60140054,4.8136868497,499.4797293233083,1.9541353383458646
SEGLUROMET,ERTUGLIFLOZIN/METFORMIN,Brand,Overall,1266290.62,2394,722.0,528.94345029,5.7240322715,1753.8651246537397,3.3157894736842106
SEGLUROMET,ERTUGLIFLOZIN/METFORMIN,Brand,Merck Sharp & D,1266290.62,2394,722.0,528.94345029,5.7240322715,1753.8651246537397,3.3157894736842106
SELEGILINE HCL,SELEGILINE HCL,Generic,Overall,6533995.45,51908,11726.0,125.87646317,1.2841789334,557.2228765137302,4.426743987719598
SELEGILINE HCL,SELEGILINE HCL,Generic,Rising Pharm,117430.48,1153,621.0,101.84777103,1.279018004,189.09900161030595,1.856682769726248
SELEGILINE HCL,SELEGILINE HCL,Generic,Novitium/Ani Ph,716977.77,6273,1982.0,114.29583453,1.2514055098,361.7445862764884,3.1649848637739657
SELEGILINE HCL,SELEGILINE HCL,Generic,Marlex Pharm.,1167.06,20,,58.353,0.9046976744,,
SELEGILINE HCL,SELEGILINE HCL,Generic,I3 Pharmaceutic,1113891.83,9454,2556.0,117.82227946,1.310935998,435.79492566510174,3.6987480438184663
SELEGILINE HCL,SELEGILINE HCL,Generic,Apotex Corp,4584528.31,35008,8933.0,130.95659021,1.2832124851,513.2126172618381,3.9189521997089445
SELENIUM SULFIDE,SELENIUM SULFIDE,Generic,Overall,807859.85,50661,24476.0,15.94638578,0.1121709376,33.006204036607286,2.0698235005719887
SELENIUM SULFIDE,SELENIUM SULFIDE,Generic,Westminster Pha,68548.21,593,366.0,115.59563238,0.6112734974,187.2901912568306,1.6202185792349726
SELENIUM SULFIDE,SELENIUM SULFIDE,Generic,Perrigo/Padagis,700240.03,48539,23548.0,14.426338202,0.1042929822,29.73670927467301,2.06127908951928
SELENIUM SULFIDE,SELENIUM SULFIDE,Generic,Morton Grove Ph,17741.36,1354,696.0,13.102924668,0.1038648339,25.490459770114942,1.9454022988505748
